home_team_win,pitching_earned_run_avg_10RA_diff,pitching_SO_batters_faced_10RA_diff,pitcher_earned_run_avg_10RA_diff,pitcher_SO_batters_faced_10RA_diff,spread_mean_diff,batting_wpa_bat_mean_diff,pitching_earned_run_avg_mean_diff,pitching_SO_batters_faced_mean_diff,pitching_wpa_def_mean_diff,pitcher_earned_run_avg_mean_diff,pitcher_SO_batters_faced_mean_diff,pitcher_wpa_def_mean_diff
1,1.02103244,-2.725760085,-0.577023431,-1.616118134,0.553521359,0.728680861,1.025497981,-0.732422288,-0.11314784,-0.600708687,-1.691337784,1.692474459
1,-0.44048873,0.97358197,1.320529024,-2.102746373,1.430615913,2.255724415,-0.092454874,0.314809735,-0.824423277,1.393816117,-2.19742171,-2.576736499
1,-0.727158676,-1.302970444,0.953615685,-0.392966718,-0.474971355,0.129792686,-0.344320414,-0.555913715,0.264037267,0.865790464,0.04637017,-0.057466495
1,2.131016977,-0.655762863,-1.456173596,-0.705587455,-1.39928083,-0.335060478,0.95698019,0.124868587,-0.720275098,-1.560990063,-0.669261523,0.740014087
1,-1.65628749,0.478069121,0.319226387,-0.558874478,0.603504027,0.233831041,-0.266232032,-0.062207404,0.280315791,0.507590368,-0.030402403,-0.998182153
1,0.574127087,-1.979763511,-1.083908272,-0.858142199,0.13599516,-1.136384914,0.320332663,-0.823951394,-0.209615452,-0.871495259,-0.920078706,2.16345199
1,0.259534841,-1.204706731,-0.993383565,2.832887273,1.808876153,2.290594072,0.025608201,-1.087540169,0.456059414,-1.04978121,2.099344072,0.792317349
1,-0.070531358,-0.518291167,0.218952943,-1.932201913,0.664194508,0.773324551,0.098148532,-0.96351335,-0.177649968,0.331311491,-1.969697746,-2.194752011
0,0.158074549,0.578028593,-0.33030393,0.242548526,0.669573791,0.878669454,-0.669541735,0.08649213,0.293103556,-0.447828461,0.147456142,0.912827559
1,-1.443839774,0.703444335,-0.157235097,-0.433009889,1.702606045,2.519213131,-1.08547602,0.42772796,0.12484915,0.441821644,-0.453592928,-0.85391681
1,0.172361335,-0.59104364,-0.152592705,-1.231464744,-0.696707549,-0.624154475,0.146714177,-0.872188977,-0.392042804,0.646933968,-1.538567522,-0.355460654
1,-0.567107535,1.850184613,-0.30496712,1.443243313,-0.09026247,-0.391712328,-0.580113138,1.81158325,-0.022186098,-0.447159278,1.264648837,1.063090031
0,0.183755221,0.758700511,1.22442426,-2.666682153,-0.575799027,-0.143984939,3.706183706,-0.817238177,-2.195853261,1.80777156,-2.787425969,-2.40217886
1,0.65934255,-0.343652518,-1.06966477,0.624208615,0.554021774,0.061112344,-0.412156233,-0.210067038,0.473082624,-1.015304824,0.737299439,0.140691681
0,-2.130452248,2.033939155,-1.181367435,0.945229896,0.573566972,0.842705188,-0.490311085,0.872758201,0.068960852,-1.712290184,0.785923587,0.538294323
1,1.030685725,-0.887695594,0.09033442,-0.852556265,-1.847736225,-3.512464865,-0.141440067,-0.127327627,0.652924875,0.09976934,-0.894883886,-2.052595328
1,-1.296351091,-0.238381791,-1.52680994,-0.554117963,-0.044360252,0.592963974,-1.852115623,1.823327554,1.512874955,-1.248802487,-0.738906133,3.505248882
0,-2.318513384,-2.523487984,-0.663515905,-0.604918533,0.863377506,-0.108110646,-1.336607014,-0.765145334,0.349197056,0.189598621,-0.731758742,0.287619105
1,-1.195728239,0.909125023,0.787848978,0.294034959,0.349100099,-3.512547953,-2.094950013,1.192964781,1.015554758,0.843413699,1.956789138,-2.385794635
1,-2.185917326,-1.032111332,-1.000072801,-2.117443781,0.555416804,-0.563388516,-1.923436577,-1.557127275,0.744975381,-1.056708917,-2.216969939,0.018445655
0,1.47576891,0.239115824,10.31933556,-1.153326872,-0.414346195,0.137015434,0.680986994,0.522093787,-0.713936024,10.53142238,-2.025904489,-1.797562416
0,0.004237967,-1.438476132,0.521693553,-0.876468007,-0.99013779,-1.165677107,0.977570786,-1.916574073,-0.373855969,1.045100568,-0.603739608,-1.532371824
1,-3.253097502,-0.300038069,-1.15573599,0.244097438,0.727171381,0.72105647,-0.465201354,-0.051952504,-0.179480356,-1.222891511,0.250227387,1.27087256
1,0.803687291,-1.546937777,-2.209914231,2.105837717,0.272526013,-0.227381532,-0.496717456,-0.918169234,1.281216489,-2.35025309,2.198882803,2.209299791
1,1.116690027,-0.044507886,-0.283282351,1.402872615,-0.432110153,0.416560198,0.274232467,0.358175066,-0.35444853,-0.828533621,1.154080503,1.808498697
1,-0.99223013,-0.947497818,0.879372482,-0.227745356,-0.564525171,-2.725126216,-1.5917661,1.307065156,1.322291667,0.927010805,-0.244591323,-1.078246163
1,0.66644273,-0.768158899,0.244011573,0.93545388,0.056877736,-0.661516868,-1.447556927,0.95314853,0.620562231,0.267222942,0.973268051,0.656951855
0,0.268317721,-1.388735306,1.0886182,-0.139271973,1.576223489,1.197750306,-1.783292957,-1.257914897,1.792256333,0.646590694,0.007355973,-1.559322594
1,0.960056693,-2.368539384,1.120344445,-1.633481097,-1.214394151,-1.015048611,-0.368877245,-1.405768026,0.875549771,2.26084966,-1.704375251,-2.798783907
0,-0.938270459,-1.864209048,0,0,0.914375543,0.192491413,-1.51231942,-2.606661532,6.647875157,0,0,0
0,0.057511499,2.401229737,1.362743623,1.039234917,0.771965081,0.651332341,-0.181032372,2.736814589,-0.032307115,1.449646732,1.083282408,-2.104595295
0,-0.937656166,1.695459832,0.001786953,3.712701576,1.821155445,-1.604862397,-1.973706759,2.970526029,2.017153206,-0.004987088,3.86114591,0.299932669
0,-1.552133778,1.170677341,0,0,0.908926035,0.165469986,-2.442141149,1.51191101,0.207523601,0,0,0
1,-1.504556029,0.118722829,0.244285415,1.062635789,0.619422916,0.815152174,-0.911913482,0.529599429,0.575866784,-0.780545467,0.154757836,1.998885029
0,-0.031980554,-2.32470269,1.56647946,-1.91404532,-1.998065538,-2.230738444,0.636991154,-1.523314355,-0.520581588,3.885081166,-1.61325509,-2.115001166
1,0.625294233,-0.345976937,-1.431518029,1.33216986,0.646633081,0.998040232,-0.197079376,1.282689186,0.46541822,-1.670224613,3.171252943,2.538930812
0,-0.883153627,1.281632609,0.205785804,-0.494875588,1.248377136,-0.095458521,-1.201346307,1.524469099,1.373920017,0.382881342,-0.872961639,0.118292008
0,0.920104661,-0.423320384,2.075568863,-1.001518402,-0.384600539,-0.790073865,0.029234406,0.46923356,0.322857217,1.562639714,-0.776261633,-1.695485966
0,-0.254640906,1.586325977,-1.274181292,0.992777949,1.863000253,2.024257925,-1.563308261,1.23395414,1.549811047,-1.344299608,1.032547616,1.60993995
1,1.068069648,-0.217400207,-0.404161266,0.619072821,-2.359797219,-2.452747504,1.569106843,-1.173215093,-0.881557681,-0.419635503,0.187657404,0.631634437
0,2.133555854,-2.116367023,0,0,-4.185882864,-3.18488313,-0.317286922,-2.904907879,-6.402246202,0,0,0
0,0.623980277,0.156353838,0.601631086,-0.090452978,-0.553803418,0.040776863,0.480123171,0.233769322,-0.21381876,3.235001677,-0.949578451,-0.301542899
0,1.791450273,-1.42964719,-0.690325537,-0.555724172,-0.681674609,-1.21042481,-0.262491452,-1.209479461,-0.18259424,-0.726577976,-0.582335668,1.130881754
0,2.039353618,-2.014120581,1.520613038,-1.548411604,0.870368789,0.386120263,1.647535388,-1.753284899,-1.55130044,1.613366942,-1.620724029,-3.623954201
0,-0.666982332,1.278727257,0,0,0.908926035,-0.103843668,-0.927043904,1.697200671,2.702313628,0,0,0
0,-0.583285801,-0.983777434,-1.307954071,0.871609385,-1.445509986,-0.39468231,1.78612031,-1.945488833,-1.869018947,0.414504914,-0.206154278,-1.63674359
1,-0.026395784,-3.228500374,0,0,-1.024037489,0.502182002,0.168511692,-4.435620921,3.632659079,0,0,0
0,0.000529814,0.474446234,1.762656374,2.146775742,0.355232851,-0.24559705,-0.237849003,0.850508122,0.01606566,1.573365257,2.287843364,-0.643335385
1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.320130222,1.593573486,-0.300215215,-0.024249803,0.756116588,0.067264845,-0.705984494,0.369942098,0.773656579,-0.421609775,-0.232806972,2.033325605
0,-0.274388913,1.948628212,-0.684631658,2.463625204,1.607735393,1.357587194,-1.303522754,1.228219602,0.742602944,-0.658429626,1.774860555,1.940493352
1,0.68167198,-0.599432043,0.470786915,-2.030246038,-1.277717376,-0.855579866,1.753074204,-1.904257846,-1.131273042,1.186700418,-2.06227924,-0.330689839
1,-0.141770245,-0.970777688,-2.108508488,0.286698508,0.702760093,1.075734552,-0.809643106,-0.612713802,1.190033229,-2.238977856,0.205863897,2.267192875
0,0.479721752,0.14168183,-0.531433602,-2.587725697,-2.115037021,-2.086853017,0.998431817,-1.321639506,-0.077658923,-0.481189693,-2.738691344,1.061181077
1,0.921032544,0.190321863,-0.20479453,1.527138999,-0.226214804,1.2875987,0.139964363,0.207901877,-0.068201726,0.023314857,1.021845067,0.303135085
0,-0.36419667,-2.623126132,-0.600153695,-1.454084787,-1.353798782,-1.023806026,1.081500697,-0.798880117,-1.073476828,-0.583266823,-1.259372513,3.44049225
1,0.09828935,1.42939798,0.576907316,-0.698392482,-1.112219832,0.115772391,1.264875665,-0.630375224,-1.396584857,0.551451812,-1.157142031,-1.178980211
1,0.839377103,1.016012406,0.288603963,-1.357197735,-0.338418038,0.893731584,0.113256884,1.604587306,-1.30537082,0.477520457,-1.432127806,-1.589977974
1,-1.02029549,-1.924771177,-0.122861979,-1.935717388,-0.460708977,-3.602454565,-1.516400922,-2.666349843,-1.599317907,-0.124880095,-2.024303568,0.31285577
0,0.279516005,-0.116428694,1.797832936,-0.333126231,2.274245025,3.506224599,0.549960082,-0.206224217,0.750196276,1.912696958,-0.349980606,-4.268351473
1,-2.950876625,0.156026254,-1.260979659,0.185166084,4.234703141,3.85943508,-4.575450928,0.177539069,7.383942789,-1.32933007,0.193548179,2.948204975
1,1.481460042,-0.673119717,-0.733068864,-0.168598936,0.258994131,-0.641255004,0.52834385,-2.175600297,-0.456415115,-0.766172397,-0.181056083,0.108792669
0,-0.473579791,2.979977484,-0.364824465,2.244757534,-0.162064763,0.710313311,-1.706009085,3.579840049,0.743084595,-0.692259876,3.172162919,1.309111954
0,1.209645319,0.634435635,0.804780569,-2.442056156,-2.194087695,-1.009701264,0.385379082,-0.042694289,-1.040604773,0.859718621,-0.932336882,-1.679776786
1,-0.641844529,1.181240646,-0.875216456,-0.18431326,-0.455483281,-0.797706248,0.135420951,-0.87322964,0.378772857,-0.803768287,-0.497663225,1.808316497
1,-0.378652297,-0.94105756,-0.355998794,2.708270988,-1.939104002,0.022006329,1.4345935,-0.836857829,0,0.060457014,2.488432881,0.582928867
1,-0.574853493,-0.977096905,-0.761646135,2.187310296,0.317364503,-0.384667853,-0.885920356,0.056588275,0.97073828,-0.797759574,2.3269483,1.634340127
0,0.408595919,1.100891164,-0.124859519,0.301811503,2.487665032,2.695493762,-0.289124683,1.000603187,1.104857076,-0.10097473,0.252232797,1.036821508
0,-1.445571711,-0.861436955,-0.079333245,0.575979859,0.87731755,-0.121886597,-1.810164831,0.823275178,1.115268387,-0.39991098,0.376913145,0.459374667
0,1.975688089,0.600897467,0.458079566,3.469048866,-0.737316819,0.230820182,1.39100676,1.020977352,-0.903790043,0.496883044,3.614813589,-0.815054149
0,1.072896079,-0.565425767,0.05838554,1.771940916,0.530825226,-0.254394948,-0.181347216,1.501263554,0.766023327,0.483575807,1.403583978,-0.647492236
0,-1.887420088,0.746273618,-0.287635418,1.65274976,1.292824391,-2.046926245,-0.9518158,0.966600665,0.049190032,-0.292129815,1.72047411,1.041571404
1,3.003025694,-0.035626145,0.364510659,-2.002690752,-5.665144067,-3.895637558,2.232442786,0.03638334,-3.644257496,0.06844364,-2.093098993,-0.277207185
1,1.857194717,-6.698046614,0,0,-7.304568016,-6.623040979,5.174911212,-9.183124374,-6.439197653,0,0,0
0,-0.886998712,0.376941442,0.919577451,-0.893620243,-0.861764346,-1.133966727,0.789428818,0.002834441,-0.218346599,0.622867957,-1.416613313,-0.652644993
0,0.699284228,0.15046852,1.866189048,0.815603421,-0.615695284,0.138829663,1.085520574,-1.738097433,-0.460284276,1.981982939,0.851291639,-4.990564394
1,1.161706854,0.251213448,0.083172321,0,-0.78791411,-1.941583419,-0.401299533,0.125997849,0,0.081290209,1.282297254,0.84708448
1,0.85622101,0.072969619,-2.382688449,0.943981418,-0.894339481,-0.783470849,-0.178037069,-0.094187532,0.088676944,-0.856823333,0.650806272,0.111130775
1,-0.536780263,1.395218487,-0.712593443,-0.807268878,-1.43596793,0.38069447,0.99304855,0.531045076,-0.353300277,-0.758020468,-0.845375439,0.161745159
1,0.331101901,-2.372942597,-0.028116162,-0.547335251,1.390609042,0.6654903,-1.122163271,-0.633885159,0.672919424,-0.105646502,-0.324852678,-0.280473334
0,0.895881216,-1.220818851,-0.270843964,0.590802682,-0.5714371,-0.746436465,0.528377359,-0.770583703,-1.270045747,-0.282781005,0.616556398,0.336312223
1,0.247648381,1.261226955,1.315587812,-1.789527304,0.074760234,-0.318350178,0.060094524,0.803337022,-0.18106928,1.389127541,-1.868713522,-1.789891321
0,1.022735424,-0.164588253,0.598596835,0.12407998,-2.169683475,-1.173481292,2.126834012,-2.140424324,-0.705404987,0.619464988,-0.462555268,-1.150723081
0,-0.800938624,-1.542172118,1.337693209,-1.881491257,-0.723041697,-0.862257245,-0.658418163,-0.704153413,0.097185855,1.415231477,-1.969619105,-1.640758989
0,0.829697615,0.036362454,0.306789479,3.180123811,-0.7153752,-3.640814159,1.117533933,-0.014453738,-0.66497783,0.344256597,3.317868939,2.899228443
0,0.257216879,-0.673880937,-1.494766319,0.576787922,-0.477973067,-1.14986609,1.341970442,-0.943000337,-0.160173625,-1.593110606,0.600320472,2.945664175
0,0.795292597,-0.112636807,-0.064445441,-1.356747376,-0.498338763,-0.845151441,0.383008056,-1.140090887,-1.096436527,-0.059455542,-1.421128494,0.09787471
1,-0.906556324,1.566483194,0,0,-1.828905316,-0.104100507,-1.149354022,2.090590608,-0.137038496,0,0,0
1,1.250705486,0.567932303,-0.824927852,1.822102279,-1.041999563,0.534807412,-0.681329348,0.949984973,0.138137725,-0.867132064,1.899610936,1.426105569
0,1.594294568,-1.076553102,0.448188619,-1.87410259,-1.647184333,-0.393137304,2.231310998,-2.234148963,-2.082793509,0.588598865,-1.879676741,-0.857814329
0,0.55434379,-2.190440816,1.6021459,-2.223178325,-1.153942423,-0.688072752,2.313449238,-1.38927794,-1.22244032,1.260831086,-1.538606544,-1.487712464
1,0.142664202,0.04802715,-1.050062728,-0.590115202,-0.998968571,-1.465187701,0.633147769,0.468361917,-0.666523694,-0.603712526,1.100869845,0.01286299
1,0.416242558,-1.105837902,0.805013296,0.222102588,-4.14586568,-1.836439785,3.504693264,-2.588135824,-3.377969745,0.859544492,0.228782635,-2.06078954
1,0,0,0,0,0,0,0,0,0,0,0,0
0,1.343955986,-1.531388445,-0.00819534,0.571905298,-1.327807655,-0.376473876,1.659174243,-1.308505666,-2.425069002,0.09196515,0.221788597,0.225746389
1,0.193858818,0.447915002,-0.622125481,1.065466482,2.173519039,0.848537378,-1.217012572,2.082281832,0.26184899,-0.64762728,1.108055668,0.785495241
1,-0.279661641,-1.951787123,0.90905389,-1.14052284,-0.447459231,-0.36304303,1.167305449,-0.600806779,-0.489199882,0.966124477,-1.189357701,0.251096214
0,0.012443299,-2.023838164,0.991874636,-3.365260946,-0.494051025,-0.273621645,0.039699546,0.859447218,0.398694732,1.049694771,-3.513582127,-1.926038689
1,-0.992203716,-0.126651257,1.10706313,-1.286324571,-1.563840472,0.058270828,1.861084377,-1.086673873,-0.896179989,0.539859845,0.021324276,-1.53852065
0,-2.48407794,-0.226949853,-0.179618221,-0.615802128,-1.585210701,1.16131164,-1.993945672,-0.247127075,1.031215313,-0.196374862,-0.644900587,-0.351043787
0,1.532891542,0.280211634,0.775935698,-0.551810178,-1.112429656,-0.364380091,1.039571936,0.269679642,-0.352730404,0.608234845,-0.483089348,-0.395685438
0,0.565676184,0.399916091,1.565171735,-1.061317638,0.960360557,-0.775083064,-0.814809221,0.590294644,0.600571624,0.481042216,-1.131291063,-0.610127277
0,2.078081337,-1.704991546,0.620123746,-0.683413143,-0.068852524,0.503647844,0.31078324,-0.755431536,-0.564103973,0.18489022,-0.338991744,-1.491046748
0,1.077685908,-1.512278136,0.382816095,-0.275367067,-0.486227627,-0.607135223,-0.525480549,1.767255021,1.133326322,0.151413937,-0.296494191,-0.87755661
0,-1.042043381,-0.569364443,0.570816276,-2.036577131,1.642216397,1.987532933,-1.264462841,-0.807242102,1.155886189,0.606072937,-2.131501991,-0.518323534
1,2.225093083,-1.726518443,-0.051072792,-0.448816087,-0.196443503,-0.8342236,-0.692547418,-0.644441468,1.32850094,-0.114808735,-0.301940183,0.020085523
0,-0.551969769,0.944853854,-1.699056735,0.838381107,0.930489225,3.862919069,-0.774740834,1.251969333,2.101003658,-2.814651915,-0.240834834,2.531461593
0,-1.977631245,-1.616918748,-0.717667214,-1.009330316,0.179627701,-0.004463444,-0.359130355,-1.677379031,0.593704018,-0.752145952,-1.055443476,2.890740943
0,1.683362512,-0.998398831,1.117896492,-1.606121792,-2.837061668,-2.86427044,2.738373275,-1.48448469,-2.821019374,1.19059328,-1.677690089,-2.449075187
1,-2.459985088,1.276080958,-0.10537992,-2.42997605,3.030399865,2.313655035,-1.515731303,1.628325997,2.1873576,-0.62022905,-2.541965809,0.874373947
1,1.444257005,-0.613416013,0.953675313,0.549695116,1.597979029,1.267706719,-0.75751209,1.259150308,0.984463255,-0.701662751,0.51537752,-0.317895668
0,-0.648967319,0.198744863,5.930128668,0.914495794,0.288535271,-0.388332764,-2.217485826,-1.32463605,2.050605217,6.230738971,0.953581334,1.433002883
0,-1.076819467,-1.23777473,0.979068881,0.024393689,-0.238430951,-1.983794626,-0.766507455,-1.114722387,-1.242163524,1.044101211,0.026229708,-2.482940187
1,-2.215022144,0.418386525,-1.128706099,1.144493992,-0.11059934,0.267253027,-0.147293395,0.434566841,-0.662805769,-1.191634531,1.188888855,2.299863442
1,-1.747206341,2.59750732,0.3281588,-0.006622305,1.477739469,2.600120438,-0.682452021,1.812459797,0.324270523,0.287988757,-0.127560517,0.8911649
1,-0.801751341,0.560203377,-1.339071571,2.157520032,0.4178565,-1.52297903,-0.25228021,-0.157283689,0.084928377,-1.41300294,2.249806537,1.543458507
1,-1.263497759,1.078635277,-1.38273754,0.744217582,0.365324332,0.976819773,-0.987099368,1.136325478,0.2614193,-1.481819031,0.067082318,1.105649994
1,-1.901402792,-0.67853318,1.197630976,-0.611659594,0.114714573,0.455996701,-1.847480666,0.375092886,0.727850979,0.258056449,0.270850234,0.057279018
0,-2.735006091,-0.338439961,0.113854033,0.004907044,1.71039226,1.185825795,-1.605740136,1.492188174,0.266118313,0.100784674,-0.234329611,-0.786131134
0,2.167372005,1.61057296,-1.591336577,-0.691225594,-0.801358872,-1.727804576,3.070684749,2.176133331,2.480696472,-1.681722706,-0.714815783,2.944770492
1,0.329853875,-0.208184202,-0.544513931,-2.051523306,0.020155499,-0.571583245,0.668687039,0.166997493,0.815293796,-0.69299997,-1.992479029,1.093079424
1,-0.1176271,-1.218446505,0,0,-0.003684415,0.121036966,-0.166571135,-1.685974885,0.142528007,0,0,0
0,-0.621904861,1.068820753,1.253719447,-0.560147954,-0.538912282,0.539100538,1.664734094,0.923551636,0.614605327,1.321574833,-0.587735388,-0.266974296
1,-1.973559701,2.081631488,0,0,3.651552966,3.800680558,-1.31550325,2.794199601,2.335201033,0,0,0
0,-0.509869314,1.272175992,2.127642592,-0.387478831,1.012073527,1.691556973,-0.451765781,0.317178898,0.651496681,1.07902668,-0.246378785,-0.032114643
1,-2.578573506,-1.540186987,0.708262179,-1.010203081,-0.258184853,0.172939904,0.111675942,-1.571925346,0.269301827,0.778314038,-1.087698871,-0.335358382
1,-0.778930818,0.312772294,0.455110412,0.626608442,-0.227907775,-0.494286269,0.432021763,1.181623282,0.034216532,1.075224664,1.40707234,0.242447293
1,-0.692672303,-1.244214393,-0.229545983,0.988368106,-2.352735109,-0.752587524,1.42498139,-1.492105476,-0.901813714,-0.234581675,1.026440139,0.335089406
1,-0.96549542,-0.327966333,0.700581323,-0.20400474,-0.133294043,-0.151092799,0.159416721,0.146372703,-0.341274963,0.632969387,0.563494209,-1.244468265
1,0.169836543,-0.000390404,-5.701778591,1.412587472,1.309060826,1.368978021,-1.900817414,0.380789127,1.084093117,-6.062876104,0.29408481,3.389544676
0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.034393981,-1.143955809,-0.54056401,0.035766425,-0.231652006,-1.090224769,0.62908672,-1.835097867,-0.070716379,-0.564959779,0.39252698,0.176508015
1,-0.934058109,1.736403545,-1.912201647,0.505818441,1.875642592,2.141812226,-1.357902693,2.208545165,1.822720292,-2.029716611,0.528173216,1.820388849
0,-1.637063898,1.476905946,-0.598350943,0.183205972,5.598156612,1.006334238,-6.337756021,1.979403265,3.237536064,-0.627669036,0.189881155,0.888297691
1,-2.837617345,-0.413929133,0.50873814,1.413929005,2.372441612,-0.104636811,-4.326136196,-0.61258513,3.240637179,0.542025211,1.467387822,0.165805307
0,2.430734981,-6.245752333,0,0,-5.479347116,-6.636205914,4.047108382,-8.51980565,-6.477293398,0,0,0
0,0.914742335,1.15277957,0.86346984,-0.18618053,-0.315260301,-0.655265235,-0.223076622,1.499746916,0.544157812,0.932945043,-0.241368438,-1.452307157
0,0.929436325,-1.050171624,1.188031879,1.205338292,-0.005266539,0.226549127,-0.306743956,0.33418317,0.833505505,0.322986643,1.4538199,-0.450184984
0,0.678877763,-1.529695203,1.262194527,-1.114560566,-2.675016572,-0.598569497,2.111314531,-1.914579498,-1.673315179,1.344646395,-1.16575168,-3.003353642
0,0.383054926,0.686352076,0,0.348788999,-0.530270423,-0.216797516,0.255888525,0.217371281,-0.226737426,0.84376086,0.360490223,-1.398915675
0,-0.000717366,0.445327124,0.700664479,0.649212566,-1.946902605,-1.863853847,1.649067263,0.730209635,-2.356566643,0.459838425,0.851007453,-0.86693155
0,-0.220623017,-0.797398635,-1.207370822,0.286941836,-0.450491648,0.08193799,0.091823743,-1.339361929,-0.103043421,-1.285990602,0.298822388,2.456144032
0,-2.920213209,2.865473847,0.040688908,-0.869401331,0.455083339,0.511468066,-0.21226069,0.89925836,-0.471936891,-0.392025184,-0.704437368,1.315909173
0,-0.009648378,2.21433127,-0.592700473,0.779609703,0.285766313,-0.17229943,-1.135012753,3.03124314,1.30835333,-0.636065655,0.808258728,-0.631982697
0,0.904153559,1.811453125,0.973958281,-0.180051268,0.094104974,0.284050165,0.428722805,0.824523549,-0.844702973,1.026878216,-0.187026401,-1.818382378
1,-0.36046168,0.234775987,-2.16138248,0.925179835,1.753758401,3.683838098,-1.709859617,0,1.952191136,-2.30775475,0.966186638,2.30056506
1,-0.352448832,-2.272717566,-0.438956051,-0.118228117,1.575561358,0.335437479,-1.005344942,-1.427608816,0.421821539,-0.463736404,-0.121964901,0.336988638
0,1.154967809,-0.37772767,-0.280359067,-0.477327024,-0.020249624,-2.042145051,-1.749064556,0.10740984,1.537485339,-0.290805127,-1.98560809,0.021755133
0,1.945344121,-1.229903675,0.474290774,0.918178929,-2.931068365,-2.155686652,2.167102855,-0.630455749,-0.990502774,0.505007366,0.950219294,0.470959206
1,-0.777093222,1.867458072,-1.613405729,2.406112586,1.359493278,2.744445752,0.051748104,0.210212847,-0.184062053,-1.428182046,-1.157377119,0.244604472
0,-2.453274362,0.608877596,-0.039946626,-0.750605253,3.138506782,-0.857739632,-3.882445226,0.921616866,2.661541337,-0.047124616,-0.787305078,-1.351581353
0,-1.000807189,-0.439351804,-2.217165463,-0.954623849,-0.48236331,-2.313234859,-1.108996356,-0.212222473,2.351686535,-2.345011912,-0.38952903,4.513834248
0,1.25508076,-1.158998506,-0.36702498,-0.775670496,-2.471246442,-1.155322626,1.079381745,-1.071200708,-1.511366679,-0.388900166,-0.814186309,1.275839826
1,-1.513814153,1.933404021,-0.184951769,1.176037807,2.110010661,2.365957056,-1.079852868,1.545716381,1.36433913,-0.281086237,0.892296084,-0.271393844
0,-0.053368999,-0.456157322,-0.29648373,-1.03132158,-1.014393092,-0.210376844,0.091039516,0.346469705,-0.053708594,-0.312047702,-1.078995222,-0.360900509
1,2.180632648,0.34095394,1.521465496,0.127558746,-0.149709106,-0.508885867,-0.58399331,1.158686886,0.184343397,1.424909454,0.022654875,0.075493091
0,-0.239273712,-0.153764679,0.685569853,-1.28828812,-1.140955958,-1.478960902,0.360120014,-0.389551794,-0.119441287,0.693173611,-1.34217375,-3.697656682
